20091127,-0.04
20091130,0.21
20091201,0.43
20091202,0
20091203,-0.2
20091204,-4.02
20091207,2.55
20091208,0.6
20091209,0.09
20091210,-0.48
20091211,-0.39
20091214,0.3
20091215,-0.62
20091216,0.27
20091217,-0.14
20091218,-0.24
20091221,-0.23
20091222,-0.19
20091223,0
20091224,0.21
20091228,-0.15
20091229,0.13
20091230,-0.2
20091231,-0.17
20100104,0.77
20100105,0.17
20100106,0.04
20100107,-0.08
20100108,0.19
20100111,-0.3
20100112,-1.72
20100113,-0.4
20100114,0.19
20100115,-2.44
20100118,0.45
20100119,0.58
20100120,-1.6
20100121,-1.68
20100122,-1.45
20100125,0.04
20100126,-1.4
20100127,-0.18
20100128,0.7
20100129,-0.34
20100201,-0.13
20100202,-1.5
20100203,1.43
20100204,3.48
20100205,3.15
20100208,-0.63
20100209,0
20100210,-0.68
20100211,-1.33
20100212,1.4
20100215,0
20100216,-1.5
20100217,-0.2
20100218,-0.2
20100219,0.29
20100222,-0.23
20100223,0.63
20100224,0.37
20100225,-0.19
20100226,0.19
20100301,-0.05
20100302,0.3
20100303,-0.43
20100304,-0.15
20100305,-0.23
20100308,0.13
20100309,0
20100310,-0.5
20100311,-0.75
20100312,1.7
20100315,0.01
20100316,0.76
20100317,0.68
20100318,0.31
20100319,0.14
20100322,0.63
20100323,-0.1
20100324,-0.04
20100325,-0.24
20100326,-0.62
20100329,1.86
20100330,0.28
20100331,0.2
20100401,1.25
20100402,0.07
20100405,0.46
20100406,0.36
20100407,-0.46
20100408,0.07
20100409,0.05
20100413,0.57
20100414,0.49
20100415,0.68
20100416,-0.95
20100419,0.89
20100420,1.74
20100421,1.25
20100422,-0.54
20100423,0.19
20100426,0.36
20100427,-0.59
20100428,-0.21
20100429,0.21
20100503,-0.22
20100504,-0.06
20100505,-0.28
20100506,-0.56
20100507,-0.01
20100510,-0.79
20100511,0.28
20100512,0.53
20100513,-0.31
20100514,1.01
20100517,0.82
20100518,-0.18
20100519,0.11
20100520,0.06
20100521,-0.3
20100524,0.27
20100525,0.74
20100526,-1.39
20100527,-2.29
20100528,2.89
20100531,0.25
20100601,1.61
20100602,0.02
20100603,-1.66
20100604,4.8
20100607,1.45
20100608,0.12
20100609,-0.56
20100610,-0.79
20100611,1.3
20100614,-1.92
20100615,-0.84
20100616,-1.29
20100617,-0.09
20100618,-0.23
20100621,-1.12
20100622,1.45
20100623,0.41
20100624,0.5
20100625,0.31
20100628,0.28
20100629,-1.63
20100630,0.11
20100701,0.66
20100702,-0.5
20100705,-0.13
20100706,-0.48
20100707,-0.08
20100708,-1.41
20100709,-0.99
20100712,0.61
20100713,0.31
20100714,0.57
20100715,1.7
20100716,-0.08
20100719,-0.06
20100720,0.03
20100721,0.12
20100722,0.95
20100723,-0.46
20100726,-0.14
20100727,-0.78
20100728,1.43
20100729,1.2
20100730,0.3
20100802,0.57
20100803,-0.1
20100804,0.35
20100805,-0.1
20100806,1.25
20100809,0.26
20100810,-0.5
20100811,-1.79
20100812,-0.38
20100813,1.04
20100816,0.03
20100817,0.61
20100818,-0.38
20100819,0.16
20100820,-0.1
20100823,-0.12
20100824,0.6
20100825,-0.23
20100826,0.6
20100827,-0.97
20100830,1.31
20100831,0.9
20100901,-0.73
20100902,-0.2
20100903,-1.3
20100906,0.5
20100907,2.18
20100908,-0.2
20100909,-0.3
20100913,0.03
20100914,1.53
20100915,-0.3
20100916,-0.11
20100917,0.1
20100920,0.8
20100921,0.26
20100922,0.56
20100923,-0.56
20100924,2.19
20100927,0.14
20100928,0.03
20100929,0
20100930,-0.05
20101001,-0.66
20101004,-0.32
20101005,1.75
20101006,0.79
20101007,0.42
20101008,1.69
20101011,0.47
20101012,-0.2
20101013,1.06
20101014,0.13
